"010001";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"010002";"EQUANT France";"EQFR";"S"
"010003";"NUMERICABLE";"NURC";"S"
"010004";"PROSODIE";"PROS";"S"
"010005";"INTERNATIONAL TELECOMMUNICATION NETWORK France (Vivaction)";"ITNF";"S"
"010006";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"010007";"SOCIETE FRANCAISE DU RADIOTELEPHONE";"SFR";"S"
"010008";"BJT PARTNERS";"BJTP";"S"
"010009";"LONG PHONE";"LGPH";"S"
"010010";"IPNOTIC TELECOM";"TLNW";"S"
"010011";"ORNIS";"ORNI";"S"
"010012";"CONEXTEL";"CNXT";"S"
"010013";"OXIP";"OXIP";"S"
"010017";"CLEMCOM LIMITED";"CLEM";"S"
"010035";"MAGIC FIL";"MARC";"S"
"010041";"FREE";"FREE";"S"
"010042";"FREE";"FREE";"S"
"010043";"NEUF CEGETEL";"LDCO";"S"
"010044";"NEUF CEGETEL";"LDCO";"S"
"010045";"NEUF CEGETEL";"LDCO";"S"
"010046";"NEUF CEGETEL";"LDCO";"S"
"010047";"NEUF CEGETEL";"LDCO";"S"
"010048";"NEUF CEGETEL";"LDCO";"S"
"010049";"NEUF CEGETEL";"LDCO";"S"
"010050";"HUB TELECOM";"HUBT";"S"
"010051";"NEUF CEGETEL";"LDCO";"S"
"010052";"HUB TELECOM";"HUBT";"S"
"010053";"NEUF CEGETEL";"LDCO";"S"
"010054";"NEUF CEGETEL";"LDCO";"S"
"010055";"NEUF CEGETEL";"LDCO";"S"
"010056";"NEUF CEGETEL";"LDCO";"S"
"010057";"NEUF CEGETEL";"LDCO";"S"
"010058";"NEUF CEGETEL";"LDCO";"S"
"010060";"NEUF CEGETEL";"LDCO";"S"
"010061";"NEUF CEGETEL";"LDCO";"S"
"010066";"COMPLETEL";"COMP";"S"
"010070";"TELECOM ITALIA";"TSCA";"S"
"010071";"TELECOM ITALIA";"TSCA";"S"
"010072";"TELECOM ITALIA";"TSCA";"S"
"010073";"NEUF CEGETEL";"LDCO";"S"
"010074";"NEUF CEGETEL";"LDCO";"S"
"010075";"NEUF CEGETEL";"LDCO";"S"
"010076";"NEUF CEGETEL";"LDCO";"S"
"010077";"GROUPE HGT";"HGT";"S"
"010078";"COMPLETEL";"COMP";"S"
"010079";"COMPLETEL";"COMP";"S"
"010090";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"010091";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"010092";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"010121";"NOOS";"UPCF";"S"
"010122";"NOOS";"UPCF";"S"
"010123";"NOOS";"UPCF";"S"
"010124";"LEGOS - LOCAL EXCHANGE GLOBAL OPERATION SERVICES";"LEGO";"S"
"010129";"PHONE SYSTEMS & NETWORK";"PHON";"S"
"010160";"BOUYGUES TELECOM";"BOUY";"S"
"010161";"BOUYGUES TELECOM";"BOUY";"S"
"010162";"BOUYGUES TELECOM";"BOUY";"S"
"010163";"BOUYGUES TELECOM";"BOUY";"S"
"010164";"BOUYGUES TELECOM";"BOUY";"S"
"010166";"COMPLETEL";"COMP";"S"
"010176";"ALTITUDE DEVELOPPEMENT";"ALTD";"S"
"010177";"INITIALESONLINE";"INIT";"S"
"010180";"PRIMUS TELECOMMUNICATIONS FRANCE S.A.";"PRIM";"S"
"010190";"WENGO";"WENG";"S"
"010192";"CLUB INTERNET";"TONL";"S"
"010193";"CLUB INTERNET";"TONL";"S"
"010194";"CLUB INTERNET";"TONL";"S"
"010200";"B3G";"B3G";"S"
"010201";"B3G";"B3G";"S"
"010260";"IC TELECOM";"ICTL";"S"
"010266";"COMPLETEL";"COMP";"S"
"010280";"BT France";"BTSI";"S"
"010300";"FINAREA";"FINE";"S"
"010303";"NEUF CEGETEL";"LDCO";"S"
"010313";"NEUF CEGETEL";"LDCO";"S"
"010316";"NEUF CEGETEL";"LDCO";"S"
"010317";"NEUF CEGETEL";"LDCO";"S"
"010333";"EL HADRI MOHAMMED";"HADR";"S"
"010366";"COMPLETEL";"COMP";"S"
"010401";"NEUF CEGETEL";"LDCO";"S"
"010402";"NEUF CEGETEL";"LDCO";"S"
"010404";"NEUF CEGETEL";"LDCO";"S"
"010405";"NEUF CEGETEL";"LDCO";"S"
"010406";"NEUF CEGETEL";"LDCO";"S"
"010407";"NEUF CEGETEL";"LDCO";"S"
"010408";"NEUF CEGETEL";"LDCO";"S"
"010440";"FrNet2.";"TEL2";"S"
"010441";"FrNet2.";"TEL2";"S"
"010442";"FrNet2.";"TEL2";"S"
"010443";"FrNet2.";"TEL2";"S"
"010466";"COMPLETEL";"COMP";"S"
"010471";"COMPLETEL";"COMP";"S"
"010472";"COMPLETEL";"COMP";"S"
"0105";"FRANCE TELECOM";"FRTE";"S"
"0106";"FRANCE TELECOM";"FRTE";"S"
"0107";"FRANCE TELECOM";"FRTE";"S"
"01080";"FRANCE TELECOM";"FRTE";"S"
"01081";"FRANCE TELECOM";"FRTE";"S"
"01082";"FRANCE TELECOM";"FRTE";"S"
"01083";"FRANCE TELECOM";"FRTE";"S"
"010866";"COMPLETEL";"COMP";"S"
"010880";"TELECOM ITALIA";"TSCA";"S"
"010881";"TELECOM ITALIA";"TSCA";"S"
"010892";"FREE";"FREE";"S"
"010966";"COMPLETEL";"COMP";"S"
"010977";"VERIZON France";"MCI";"S"
"010988";"VERIZON France";"MCI";"S"
"010999";"VERIZON France";"MCI";"S"
"01241";"FRANCE TELECOM";"FRTE";"S"
"01242";"FRANCE TELECOM";"FRTE";"S"
"0130";"FRANCE TELECOM";"FRTE";"S"
"0134";"FRANCE TELECOM";"FRTE";"S"
"0139";"FRANCE TELECOM";"FRTE";"S"
"0140";"FRANCE TELECOM";"FRTE";"S"
"0141";"FRANCE TELECOM";"FRTE";"S"
"0142";"FRANCE TELECOM";"FRTE";"S"
"0143";"FRANCE TELECOM";"FRTE";"S"
"0144";"FRANCE TELECOM";"FRTE";"S"
"0145";"FRANCE TELECOM";"FRTE";"S"
"0146";"FRANCE TELECOM";"FRTE";"S"
"0147";"FRANCE TELECOM";"FRTE";"S"
"01480";"FRANCE TELECOM";"FRTE";"S"
"014810";"FRANCE TELECOM";"FRTE";"S"
"014811";"FRANCE TELECOM";"FRTE";"S"
"014812";"FRANCE TELECOM";"FRTE";"S"
"014813";"FRANCE TELECOM";"FRTE";"S"
"014814";"FRANCE TELECOM";"FRTE";"S"
"014815";"FRANCE TELECOM";"FRTE";"S"
"014816";"HUB TELECOM";"HUBT";"S"
"014817";"FRANCE TELECOM";"FRTE";"S"
"014818";"FRANCE TELECOM";"FRTE";"S"
"014819";"FRANCE TELECOM";"FRTE";"S"
"01482";"FRANCE TELECOM";"FRTE";"S"
"01483";"FRANCE TELECOM";"FRTE";"S"
"01484";"FRANCE TELECOM";"FRTE";"S"
"01485";"FRANCE TELECOM";"FRTE";"S"
"014860";"FRANCE TELECOM";"FRTE";"S"
"014861";"FRANCE TELECOM";"FRTE";"S"
"014862";"HUB TELECOM";"HUBT";"S"
"014863";"FRANCE TELECOM";"FRTE";"S"
"014864";"HUB TELECOM";"HUBT";"S"
"014865";"FRANCE TELECOM";"FRTE";"S"
"014866";"FRANCE TELECOM";"FRTE";"S"
"014867";"FRANCE TELECOM";"FRTE";"S"
"014868";"FRANCE TELECOM";"FRTE";"S"
"014869";"FRANCE TELECOM";"FRTE";"S"
"01487";"FRANCE TELECOM";"FRTE";"S"
"01488";"FRANCE TELECOM";"FRTE";"S"
"01489";"FRANCE TELECOM";"FRTE";"S"
"01490";"FRANCE TELECOM";"FRTE";"S"
"01491";"FRANCE TELECOM";"FRTE";"S"
"01492";"FRANCE TELECOM";"FRTE";"S"
"01493";"FRANCE TELECOM";"FRTE";"S"
"01494";"FRANCE TELECOM";"FRTE";"S"
"01495";"FRANCE TELECOM";"FRTE";"S"
"01496";"FRANCE TELECOM";"FRTE";"S"
"014970";"FRANCE TELECOM";"FRTE";"S"
"014971";"FRANCE TELECOM";"FRTE";"S"
"014972";"FRANCE TELECOM";"FRTE";"S"
"014973";"FRANCE TELECOM";"FRTE";"S"
"014974";"FRANCE TELECOM";"FRTE";"S"
"014975";"HUB TELECOM";"HUBT";"S"
"014976";"FRANCE TELECOM";"FRTE";"S"
"014977";"FRANCE TELECOM";"FRTE";"S"
"014978";"FRANCE TELECOM";"FRTE";"S"
"014979";"FRANCE TELECOM";"FRTE";"S"
"01498";"FRANCE TELECOM";"FRTE";"S"
"01499";"FRANCE TELECOM";"FRTE";"S"
"0150";"FRANCE TELECOM";"FRTE";"S"
"0153";"FRANCE TELECOM";"FRTE";"S"
"0155";"FRANCE TELECOM";"FRTE";"S"
"0156";"FRANCE TELECOM";"FRTE";"S"
"0157";"FRANCE TELECOM";"FRTE";"S"
"0158";"FRANCE TELECOM";"FRTE";"S"
"0160";"FRANCE TELECOM";"FRTE";"S"
"0161";"FRANCE TELECOM";"FRTE";"S"
"0164";"FRANCE TELECOM";"FRTE";"S"
"0169";"FRANCE TELECOM";"FRTE";"S"
"017000";"NOOS";"UPCF";"S"
"017001";"NOOS";"UPCF";"S"
"017002";"NOOS";"UPCF";"S"
"017003";"HUB TELECOM";"HUBT";"S"
"017004";"NOOS";"UPCF";"S"
"017005";"NOOS";"UPCF";"S"
"017006";"VERIZON France";"MCI";"S"
"017007";"NOOS";"UPCF";"S"
"017008";"B3G";"B3G";"S"
"017009";"B3G";"B3G";"S"
"017010";"NOOS";"UPCF";"S"
"017011";"TELECOM ITALIA";"TSCA";"S"
"017012";"VERIZON France";"MCI";"S"
"017013";"NEUF CEGETEL";"LDCO";"S"
"017014";"TELECOM ITALIA";"TSCA";"S"
"017015";"NEUF CEGETEL";"LDCO";"S"
"017016";"NEUF CEGETEL";"LDCO";"S"
"017017";"B3G";"B3G";"S"
"017018";"NEUF CEGETEL";"LDCO";"S"
"017019";"NEUF CEGETEL";"LDCO";"S"
"017020";"NEUF CEGETEL";"LDCO";"S"
"017021";"NEUF CEGETEL";"LDCO";"S"
"017022";"NEUF CEGETEL";"LDCO";"S"
"017023";"NEUF CEGETEL";"LDCO";"S"
"017024";"NEUF CEGETEL";"LDCO";"S"
"017025";"NEUF CEGETEL";"LDCO";"S"
"017026";"NEUF CEGETEL";"LDCO";"S"
"017027";"NEUF CEGETEL";"LDCO";"S"
"017028";"NEUF CEGETEL";"LDCO";"S"
"017029";"NEUF CEGETEL";"LDCO";"S"
"017030";"TELECOM ITALIA";"TSCA";"S"
"017031";"TELECOM ITALIA";"TSCA";"S"
"017032";"NEUF CEGETEL";"LDCO";"S"
"017033";"NEUF CEGETEL";"LDCO";"S"
"017034";"TELECOM ITALIA";"TSCA";"S"
"017035";"NEUF CEGETEL";"LDCO";"S"
"017036";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017037";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017038";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017039";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017040";"NOOS";"UPCF";"S"
"017041";"TELECOM ITALIA";"TSCA";"S"
"017042";"NEUF CEGETEL";"LDCO";"S"
"017043";"TELECOM ITALIA";"TSCA";"S"
"017044";"NEUF CEGETEL";"LDCO";"S"
"017045";"TELECOM ITALIA";"TSCA";"S"
"017046";"NEUF CEGETEL";"LDCO";"S"
"017047";"TELECOM ITALIA";"TSCA";"S"
"017048";"EQUANT France";"EQFR";"S"
"017049";"TELECOM ITALIA";"TSCA";"S"
"017050";"NOOS";"UPCF";"S"
"017051";"NEUF CEGETEL";"LDCO";"S"
"017052";"TELECOM ITALIA";"TSCA";"S"
"017053";"NEUF CEGETEL";"LDCO";"S"
"017054";"TELECOM ITALIA";"TSCA";"S"
"017055";"NEUF CEGETEL";"LDCO";"S"
"017056";"NEUF CEGETEL";"LDCO";"S"
"017057";"TELECOM ITALIA";"TSCA";"S"
"017058";"NEUF CEGETEL";"LDCO";"S"
"017059";"NEUF CEGETEL";"LDCO";"S"
"017060";"NEUF CEGETEL";"LDCO";"S"
"017061";"INITIALESONLINE";"INIT";"S"
"017062";"NEUF CEGETEL";"LDCO";"S"
"017063";"VERIZON France";"MCI";"S"
"017064";"NEUF CEGETEL";"LDCO";"S"
"017065";"VERIZON France";"MCI";"S"
"017066";"VERIZON France";"MCI";"S"
"017067";"VERIZON France";"MCI";"S"
"017068";"NEUF CEGETEL";"LDCO";"S"
"017069";"NEUF CEGETEL";"LDCO";"S"
"017070";"VERIZON France";"MCI";"S"
"017071";"VERIZON France";"MCI";"S"
"017072";"VERIZON France";"MCI";"S"
"017073";"VERIZON France";"MCI";"S"
"017074";"VERIZON France";"MCI";"S"
"017075";"VERIZON France";"MCI";"S"
"017076";"VERIZON France";"MCI";"S"
"017077";"VERIZON France";"MCI";"S"
"017078";"VERIZON France";"MCI";"S"
"017079";"VERIZON France";"MCI";"S"
"017080";"VERIZON France";"MCI";"S"
"017081";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017082";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017083";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017084";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017085";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017086";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017087";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017088";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017089";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017090";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017091";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017092";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017093";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017094";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017095";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017096";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017097";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017098";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017099";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017100";"NEUF CEGETEL";"LDCO";"S"
"017101";"NEUF CEGETEL";"LDCO";"S"
"017102";"NEUF CEGETEL";"LDCO";"S"
"017103";"NEUF CEGETEL";"LDCO";"S"
"017104";"NEUF CEGETEL";"LDCO";"S"
"017105";"NEUF CEGETEL";"LDCO";"S"
"017106";"NEUF CEGETEL";"LDCO";"S"
"017107";"NEUF CEGETEL";"LDCO";"S"
"017108";"NEUF CEGETEL";"LDCO";"S"
"017109";"NEUF CEGETEL";"LDCO";"S"
"01711";"NEUF CEGETEL";"LDCO";"S"
"01712";"NEUF CEGETEL";"LDCO";"S"
"01713";"NEUF CEGETEL";"LDCO";"S"
"01714";"NEUF CEGETEL";"LDCO";"S"
"01715";"NEUF CEGETEL";"LDCO";"S"
"01716";"NEUF CEGETEL";"LDCO";"S"
"01717";"NEUF CEGETEL";"LDCO";"S"
"01718";"NEUF CEGETEL";"LDCO";"S"
"017190";"NEUF CEGETEL";"LDCO";"S"
"017191";"NEUF CEGETEL";"LDCO";"S"
"017192";"NEUF CEGETEL";"LDCO";"S"
"017193";"NEUF CEGETEL";"LDCO";"S"
"017194";"NEUF CEGETEL";"LDCO";"S"
"017195";"NEUF CEGETEL";"LDCO";"S"
"017196";"NEUF CEGETEL";"LDCO";"S"
"017197";"NEUF CEGETEL";"LDCO";"S"
"017198";"NEUF CEGETEL";"LDCO";"S"
"017199";"NEUF CEGETEL";"LDCO";"S"
"017200";"VERIZON France";"MCI";"S"
"017201";"VERIZON France";"MCI";"S"
"017202";"VERIZON France";"MCI";"S"
"017203";"VERIZON France";"MCI";"S"
"017204";"VERIZON France";"MCI";"S"
"017205";"VERIZON France";"MCI";"S"
"017206";"VERIZON France";"MCI";"S"
"017207";"VERIZON France";"MCI";"S"
"017208";"VERIZON France";"MCI";"S"
"017209";"VERIZON France";"MCI";"S"
"017210";"VERIZON France";"MCI";"S"
"017211";"VERIZON France";"MCI";"S"
"017212";"VERIZON France";"MCI";"S"
"017213";"VERIZON France";"MCI";"S"
"017214";"VERIZON France";"MCI";"S"
"017215";"VERIZON France";"MCI";"S"
"017216";"VERIZON France";"MCI";"S"
"017217";"VERIZON France";"MCI";"S"
"017218";"VERIZON France";"MCI";"S"
"017219";"VERIZON France";"MCI";"S"
"017220";"VERIZON France";"MCI";"S"
"017221";"VERIZON France";"MCI";"S"
"017222";"VERIZON France";"MCI";"S"
"017223";"VERIZON France";"MCI";"S"
"017224";"FrNet2.";"TEL2";"S"
"017225";"VERIZON France";"MCI";"S"
"017226";"VERIZON France";"MCI";"S"
"017227";"COMPLETEL";"COMP";"S"
"017228";"VERIZON France";"MCI";"S"
"017229";"COMPLETEL";"COMP";"S"
"017230";"NEUF CEGETEL";"LDCO";"S"
"017231";"NEUF CEGETEL";"LDCO";"S"
"017232";"NEUF CEGETEL";"LDCO";"S"
"017233";"NEUF CEGETEL";"LDCO";"S"
"017234";"NEUF CEGETEL";"LDCO";"S"
"017235";"FREE";"FREE";"S"
"017236";"NEUF CEGETEL";"LDCO";"S"
"017237";"FREE";"FREE";"S"
"017238";"NEUF CEGETEL";"LDCO";"S"
"017239";"FREE";"FREE";"S"
"017240";"NEUF CEGETEL";"LDCO";"S"
"017241";"FREE";"FREE";"S"
"017242";"NEUF CEGETEL";"LDCO";"S"
"017243";"FREE";"FREE";"S"
"017244";"NEUF CEGETEL";"LDCO";"S"
"017245";"FREE";"FREE";"S"
"017246";"NEUF CEGETEL";"LDCO";"S"
"017247";"FREE";"FREE";"S"
"017248";"NEUF CEGETEL";"LDCO";"S"
"017249";"NEUF CEGETEL";"LDCO";"S"
"017250";"NEUF CEGETEL";"LDCO";"S"
"017251";"NEUF CEGETEL";"LDCO";"S"
"017252";"NEUF CEGETEL";"LDCO";"S"
"017253";"NEUF CEGETEL";"LDCO";"S"
"017254";"NEUF CEGETEL";"LDCO";"S"
"017255";"NEUF CEGETEL";"LDCO";"S"
"017256";"NEUF CEGETEL";"LDCO";"S"
"017257";"FREE";"FREE";"S"
"017258";"NEUF CEGETEL";"LDCO";"S"
"017259";"NEUF CEGETEL";"LDCO";"S"
"017260";"NEUF CEGETEL";"LDCO";"S"
"017261";"NEUF CEGETEL";"LDCO";"S"
"017262";"NEUF CEGETEL";"LDCO";"S"
"017263";"NEUF CEGETEL";"LDCO";"S"
"017264";"FREE";"FREE";"S"
"017265";"FREE";"FREE";"S"
"017266";"NEUF CEGETEL";"LDCO";"S"
"017267";"NEUF CEGETEL";"LDCO";"S"
"017268";"COMPLETEL";"COMP";"S"
"017269";"COMPLETEL";"COMP";"S"
"017270";"COMPLETEL";"COMP";"S"
"017271";"COMPLETEL";"COMP";"S"
"017272";"VERIZON France";"MCI";"S"
"017273";"COMPLETEL";"COMP";"S"
"017274";"COMPLETEL";"COMP";"S"
"017275";"COMPLETEL";"COMP";"S"
"017276";"COMPLETEL";"COMP";"S"
"017277";"COMPLETEL";"COMP";"S"
"017278";"NEUF CEGETEL";"LDCO";"S"
"017279";"NEUF CEGETEL";"LDCO";"S"
"017280";"VERIZON France";"MCI";"S"
"017281";"COMPLETEL";"COMP";"S"
"017282";"COMPLETEL";"COMP";"S"
"017283";"NEUF CEGETEL";"LDCO";"S"
"017284";"NEUF CEGETEL";"LDCO";"S"
"017285";"NEUF CEGETEL";"LDCO";"S"
"017286";"NEUF CEGETEL";"LDCO";"S"
"017287";"NEUF CEGETEL";"LDCO";"S"
"017288";"NEUF CEGETEL";"LDCO";"S"
"017289";"COMPLETEL";"COMP";"S"
"017290";"TELECOM ITALIA";"TSCA";"S"
"017291";"TELECOM ITALIA";"TSCA";"S"
"017292";"COMPLETEL";"COMP";"S"
"017293";"COMPLETEL";"COMP";"S"
"017294";"COMPLETEL";"COMP";"S"
"017295";"NEUF CEGETEL";"LDCO";"S"
"017296";"IPNOTIC TELECOM";"TLNW";"S"
"017297";"IPNOTIC TELECOM";"TLNW";"S"
"017298";"COMPLETEL";"COMP";"S"
"017299";"NEUF CEGETEL";"LDCO";"S"
"017300";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017301";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017302";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017303";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017304";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017305";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017306";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017307";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017308";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017309";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017310";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017311";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017312";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017313";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017314";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017315";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017316";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017317";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017318";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017319";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017320";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017321";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017322";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017323";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017324";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017325";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017326";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017327";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017328";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017329";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017330";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017331";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017332";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017333";"BOUYGUES TELECOM";"BOUY";"S"
"017334";"BOUYGUES TELECOM";"BOUY";"S"
"017335";"BOUYGUES TELECOM";"BOUY";"S"
"017336";"BOUYGUES TELECOM";"BOUY";"S"
"017337";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017338";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017339";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017340";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017341";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017342";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017343";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017344";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017345";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017346";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017347";"NOOS";"UPCF";"S"
"017348";"NOOS";"UPCF";"S"
"017349";"NOOS";"UPCF";"S"
"017350";"FREE";"FREE";"S"
"017351";"NOOS";"UPCF";"S"
"017352";"NOOS";"UPCF";"S"
"017353";"NOOS";"UPCF";"S"
"017354";"IPNOTIC TELECOM";"TLNW";"S"
"017355";"NOOS";"UPCF";"S"
"017356";"NOOS";"UPCF";"S"
"017357";"NOOS";"UPCF";"S"
"017358";"NOOS";"UPCF";"S"
"017359";"NOOS";"UPCF";"S"
"017360";"NEUF CEGETEL";"LDCO";"S"
"017361";"VERIZON France";"MCI";"S"
"017362";"VERIZON France";"MCI";"S"
"017363";"NOOS";"UPCF";"S"
"017364";"NOOS";"UPCF";"S"
"017365";"NOOS";"UPCF";"S"
"017366";"IPNOTIC TELECOM";"TLNW";"S"
"017367";"BOUYGUES TELECOM";"BOUY";"S"
"017368";"BOUYGUES TELECOM";"BOUY";"S"
"017369";"BOUYGUES TELECOM";"BOUY";"S"
"017370";"NEUF CEGETEL";"LDCO";"S"
"017371";"NEUF CEGETEL";"LDCO";"S"
"017372";"NEUF CEGETEL";"LDCO";"S"
"017373";"NEUF CEGETEL";"LDCO";"S"
"017374";"NEUF CEGETEL";"LDCO";"S"
"017375";"NEUF CEGETEL";"LDCO";"S"
"017376";"NEUF CEGETEL";"LDCO";"S"
"017377";"NEUF CEGETEL";"LDCO";"S"
"017378";"NEUF CEGETEL";"LDCO";"S"
"017379";"NEUF CEGETEL";"LDCO";"S"
"017380";"BOUYGUES TELECOM";"BOUY";"S"
"017381";"BOUYGUES TELECOM";"BOUY";"S"
"017382";"BOUYGUES TELECOM";"BOUY";"S"
"017383";"BOUYGUES TELECOM";"BOUY";"S"
"017384";"BOUYGUES TELECOM";"BOUY";"S"
"017385";"BOUYGUES TELECOM";"BOUY";"S"
"017386";"BOUYGUES TELECOM";"BOUY";"S"
"017387";"BOUYGUES TELECOM";"BOUY";"S"
"017388";"BOUYGUES TELECOM";"BOUY";"S"
"017389";"BOUYGUES TELECOM";"BOUY";"S"
"017390";"BOUYGUES TELECOM";"BOUY";"S"
"017391";"BOUYGUES TELECOM";"BOUY";"S"
"017392";"FREE";"FREE";"S"
"017393";"BOUYGUES TELECOM";"BOUY";"S"
"017394";"BOUYGUES TELECOM";"BOUY";"S"
"017395";"BOUYGUES TELECOM";"BOUY";"S"
"017396";"BOUYGUES TELECOM";"BOUY";"S"
"017397";"BOUYGUES TELECOM";"BOUY";"S"
"017398";"BOUYGUES TELECOM";"BOUY";"S"
"017399";"BOUYGUES TELECOM";"BOUY";"S"
"017400";"IPNOTIC TELECOM";"TLNW";"S"
"017401";"B3G";"B3G";"S"
"017402";"B3G";"B3G";"S"
"017403";"B3G";"B3G";"S"
"017404";"B3G";"B3G";"S"
"017405";"B3G";"B3G";"S"
"017406";"B3G";"B3G";"S"
"017407";"B3G";"B3G";"S"
"017408";"B3G";"B3G";"S"
"017409";"NOOS";"UPCF";"S"
"017410";"NOOS";"UPCF";"S"
"017411";"NOOS";"UPCF";"S"
"017412";"NOOS";"UPCF";"S"
"017413";"NOOS";"UPCF";"S"
"017414";"TELECOM ITALIA";"TSCA";"S"
"017415";"TELECOM ITALIA";"TSCA";"S"
"017416";"TELECOM ITALIA";"TSCA";"S"
"017417";"NOOS";"UPCF";"S"
"017418";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
"017419";"TELECOM ITALIA";"TSCA";"S"
"017420";"VERIZON France";"MCI";"S"
"017421";"TELECOM ITALIA";"TSCA";"S"
"017422";"HUB TELECOM";"HUBT";"S"
"017423";"TELECOM ITALIA";"TSCA";"S"
"017424";"TELECOM ITALIA";"TSCA";"S"
"017425";"HUB TELECOM";"HUBT";"S"
"017426";"TELECOM ITALIA";"TSCA";"S"
"017427";"TELECOM ITALIA";"TSCA";"S"
"017428";"TELECOM ITALIA";"TSCA";"S"
"017429";"HUB TELECOM";"HUBT";"S"
"017430";"NOOS";"UPCF";"S"
"017431";"COLT TELECOMMUNICATIONS FRANCE";"COLT";"S"
